Identifier,LeadID,Industry,Bank_Name,description,transaction_type,amount,B2C_KW_Category,Yodlee_Category
X3616,4412,Retail Trade,Capital One - Bank,Online banking xfer deposit FROM ...8726,credit,775,TRANSFERS,Transfers
X3617,4412,Retail Trade,Capital One - Bank,ACH deposit MERCHANT BANKCD DEPOSIT COLUMBUS STATION LLC ...xx3888,credit,241.21,DEPOSITS,Deposits
X3618,4412,Retail Trade,Capital One - Bank,Customer Deposit,credit,13071,DEPOSITS,Deposits
X3619,4412,Retail Trade,Capital One - Bank,#1346 Customer withdrawal,debit,311.04,ATM/CASH WITHDRAWALS,ATM/Cash Withdrawals
X3620,4412,Retail Trade,Capital One - Bank,ACH Withdrawal NYS LOTTERY NYSL COLUMBUS STATION LLC xxx3553,debit,14508.06,ATM/CASH WITHDRAWALS,Transfers
X3621,4412,Retail Trade,Capital One - Bank,ACH Withdrawal NYS TAX &amp; FINANC CT PYMT CL...5613 xxxx5613,debit,13,TAXES,Transfers
X3622,4412,Retail Trade,Capital One - Bank,Online banking xfer deposit FROM ...5683,credit,500,TRANSFERS,Transfers
X3623,4412,Retail Trade,Capital One - Bank,ACH deposit MERCHANT BANKCD DEPOSIT COLUMBUS STATION LLC ...xx3888,credit,913.8,DEPOSITS,Deposits
X3624,4412,Retail Trade,Capital One - Bank,ACH Withdrawal AMEX EPayment ACH PMT FAYAZ KHAN M0042,debit,38,CREDIT CARD PAYMENTS,Credit Card Payments
X3625,4412,Retail Trade,Capital One - Bank,#1351 Customer withdrawal,debit,837.41,ATM/CASH WITHDRAWALS,ATM/Cash Withdrawals
X3626,4412,Retail Trade,Capital One - Bank,ACH deposit MERCHANT BANKCD DEPOSIT COLUMBUS STATION LLC ...xx3888,credit,535.03,DEPOSITS,Deposits
X3627,4412,Retail Trade,Capital One - Bank,#1313 Customer withdrawal,debit,300,ATM/CASH WITHDRAWALS,ATM/Cash Withdrawals
X3628,4412,Retail Trade,Capital One - Bank,#1307 Customer withdrawal,debit,660,ATM/CASH WITHDRAWALS,ATM/Cash Withdrawals
X3629,4412,Retail Trade,Capital One - Bank,Online banking xfer withdrawal TO ...5683,debit,500,TRANSFERS,Transfers
X3630,4412,Retail Trade,Capital One - Bank,Online banking xfer deposit FROM ...5683,credit,1100,TRANSFERS,Transfers
X3631,4412,Retail Trade,Capital One - Bank,ACH deposit MERCHANT BANKCD DEPOSIT COLUMBUS STATION LLC ...xx3888,credit,744.44,DEPOSITS,Deposits
X3632,4412,Retail Trade,Capital One - Bank,Online banking xfer withdrawal TO ...5683,debit,10000,TRANSFERS,Transfers
X3633,4412,Retail Trade,Capital One - Bank,Customer Deposit,credit,8794,DEPOSITS,Deposits
X3634,4412,Retail Trade,Capital One - Bank,ACH deposit MERCHANT BANKCD DEPOSIT COLUMBUS STATION LLC ...xx3888,credit,761.97,DEPOSITS,Deposits
X3635,4412,Retail Trade,Capital One - Bank,ACH Withdrawal Apache Oil Compa APACHE Columbus Service 0524,debit,9974.63,AUTOMOTIVE EXPENSES,Transfers
X3636,4412,Retail Trade,Capital One - Bank,Online banking xfer deposit FROM ...8726,credit,500,TRANSFERS,Transfers
X3637,4412,Retail Trade,Capital One - Bank,Online banking xfer deposit FROM ...8726,credit,10000,TRANSFERS,Transfers
X3638,4412,Retail Trade,Capital One - Bank,Customer Deposit,credit,13593,DEPOSITS,Deposits
X3639,4412,Retail Trade,Capital One - Bank,ACH deposit MERCHANT BANKCD DEPOSIT COLUMBUS STATION LLC ...xx3888,credit,901.96,DEPOSITS,Deposits
X3640,4412,Retail Trade,Capital One - Bank,Online banking xfer withdrawal TO ...5640,debit,1100,TRANSFERS,Transfers
X3641,4412,Retail Trade,Capital One - Bank,"Overdraft charge DR AMT 23,xx3.00 ...0998",debit,35,OD FEE,Service Charges/Fees
X3642,4412,Retail Trade,Capital One - Bank,ACH Withdrawal NYS TAX &amp; FINANC SALES TAX XXXXX4179 SW...5601 2,debit,934.75,TAXES,Transfers
X3643,4412,Retail Trade,Capital One - Bank,#1349 Customer withdrawal,debit,23243,ATM/CASH WITHDRAWALS,ATM/Cash Withdrawals
X3644,4412,Retail Trade,Capital One - Bank,Overdraft charge DR AMT xx0.00 ...8866,debit,35,OD FEE,Service Charges/Fees
X3645,4412,Retail Trade,Capital One - Bank,ACH Withdrawal ITRIA VENTURES L COLUMBUS COLUMBUS STATION COLUMBUS STATIO,debit,500,LOANS,Transfers
X3646,4412,Retail Trade,Capital One - Bank,ACH deposit MERCHANT BANKCD DEPOSIT COLUMBUS STATION LLC ...xx3888,credit,468.19,DEPOSITS,Deposits
X3647,4412,Retail Trade,Capital One - Bank,#1336 Customer withdrawal,debit,676.61,ATM/CASH WITHDRAWALS,ATM/Cash Withdrawals
X3648,4412,Retail Trade,Capital One - Bank,#1352 Customer withdrawal,debit,846.39,ATM/CASH WITHDRAWALS,ATM/Cash Withdrawals
X3649,4412,Retail Trade,Capital One - Bank,Online banking xfer withdrawal TO ...5683,debit,205,TRANSFERS,Transfers
X3650,4412,Retail Trade,Capital One - Bank,ACH deposit MERCHANT BANKCD DEPOSIT COLUMBUS STATION LLC ...xx3888,credit,285.05,DEPOSITS,Deposits
X3651,4412,Retail Trade,Capital One - Bank,Online banking xfer deposit FROM ...5683,credit,3000,TRANSFERS,Transfers
X3652,4412,Retail Trade,Capital One - Bank,Online banking xfer deposit FROM ...8726,credit,205,TRANSFERS,Transfers
X3653,4412,Retail Trade,Capital One - Bank,Customer Deposit,credit,9515,DEPOSITS,Deposits
X3654,4412,Retail Trade,Capital One - Bank,Customer Deposit,credit,4947.75,DEPOSITS,Deposits
X3655,4412,Retail Trade,Capital One - Bank,"Overdraft charge DR AMT 5,xx2.23 ...6032",debit,35,OD FEE,Service Charges/Fees
X3656,4412,Retail Trade,Capital One - Bank,Online banking xfer withdrawal TO ...5691,debit,3000,TRANSFERS,Transfers
X3657,4412,Retail Trade,Capital One - Bank,#1350 Customer withdrawal,debit,5202.23,ATM/CASH WITHDRAWALS,ATM/Cash Withdrawals
X3658,4412,Retail Trade,Capital One - Bank,Overdraft charge DR AMT xx6.61 ...8426,debit,35,OD FEE,Service Charges/Fees
X3659,4412,Retail Trade,Capital One - Bank,Online banking xfer deposit FROM ...5683,credit,1000,TRANSFERS,Transfers
X3660,4412,Retail Trade,Capital One - Bank,Online banking xfer withdrawal TO ...5691,debit,5000,TRANSFERS,Transfers
X3661,4412,Retail Trade,Capital One - Bank,Online banking xfer deposit FROM ...5683,credit,5000,TRANSFERS,Transfers
X3662,4412,Retail Trade,Capital One - Bank,Customer Deposit,credit,3386,DEPOSITS,Deposits
X3663,4412,Retail Trade,Capital One - Bank,ACH deposit MERCHANT BANKCD DEPOSIT COLUMBUS STATION LLC ...xx3888,credit,584.87,DEPOSITS,Deposits
X3664,4412,Retail Trade,Capital One - Bank,Customer Deposit,credit,7887,DEPOSITS,Deposits
X3665,4412,Retail Trade,Capital One - Bank,ACH Withdrawal Apache Oil Compa APACHE Columbus Service 0524,debit,4831.95,AUTOMOTIVE EXPENSES,Transfers
X3666,4412,Retail Trade,Capital One - Bank,Online banking xfer withdrawal TO ...5640,debit,440,TRANSFERS,Transfers
X3667,4412,Retail Trade,Capital One - Bank,"Overdraft charge DR AMT 15,xx6.06 ...0000",debit,35,OD FEE,Service Charges/Fees
X3668,4412,Retail Trade,Capital One - Bank,Online banking xfer deposit FROM ...5683,credit,440,TRANSFERS,Transfers
X3669,4412,Retail Trade,Capital One - Bank,Online banking xfer withdrawal TO ...5640,debit,1000,TRANSFERS,Transfers
X3670,4412,Retail Trade,Capital One - Bank,ACH withdrawal NYS LOTTERY NYSL COLUMBUS STATION LLC xxx3553,debit,15576.06,ATM/CASH WITHDRAWALS,Transfers
X3671,4412,Retail Trade,Capital One - Bank,Customer Deposit,credit,4179,DEPOSITS,Deposits
X3672,4412,Retail Trade,Capital One - Bank,ACH deposit MERCHANT BANKCD DEPOSIT COLUMBUS STATION LLC ...xx3888,credit,449.45,DEPOSITS,Deposits
X3673,4412,Retail Trade,Capital One - Bank,ACH deposit MERCHANT BANKCD DEPOSIT COLUMBUS STATION LLC ...xx3888,credit,1070.32,DEPOSITS,Deposits
X3674,4412,Retail Trade,Capital One - Bank,ACH deposit MERCHANT BANKCD DEPOSIT COLUMBUS STATION LLC ...xx3888,credit,991.53,DEPOSITS,Deposits
X3675,4412,Retail Trade,Capital One - Bank,Customer Deposit,credit,5896,DEPOSITS,Deposits
X3676,4412,Retail Trade,Capital One - Bank,#1355 Customer withdrawal,debit,567.34,ATM/CASH WITHDRAWALS,ATM/Cash Withdrawals
X3677,4412,Retail Trade,Capital One - Bank,ACH deposit MERCHANT BANKCD DEPOSIT COLUMBUS STATION LLC ...xx3888,credit,672.1,DEPOSITS,Deposits
X3678,4412,Retail Trade,Capital One - Bank,IOD INTEREST PAID,credit,0.45,INTEREST,Interest
X3679,4412,Retail Trade,Capital One - Bank,Cash deposit limit exceeded,debit,9,,Deposits
X3680,4412,Retail Trade,Capital One - Bank,ACH Withdrawal PAYCHEX TPS TAXES COLUMBUS STATION LLC ...3873X,debit,1782.76,TAXES,Paychecks/Salary
X3681,4412,Retail Trade,Capital One - Bank,Service charge,debit,35,SERVICE CHARGES/FEES,Service Charges/Fees
X3682,4412,Retail Trade,Capital One - Bank,ACH Withdrawal NYS TAX &amp; FINANC ASMT PYMT L...2854 M...4482,debit,3000,TAXES,Transfers
X3683,4412,Retail Trade,Capital One - Bank,ACH Withdrawal HARLYSVILL PREM EDI PYMNTS COLUMBUS STATIO HDP,debit,552.29,ATM/CASH WITHDRAWALS,Transfers
X3684,4412,Retail Trade,Capital One - Bank,Customer Deposit,credit,2071,DEPOSITS,Deposits
X3685,4412,Retail Trade,Capital One - Bank,ACH deposit MERCHANT BANKCD DEPOSIT COLUMBUS STATION LLC ...xx3888,credit,240.02,DEPOSITS,Deposits
X3686,4412,Retail Trade,Capital One - Bank,#1354 Customer withdrawal,debit,3168.55,ATM/CASH WITHDRAWALS,ATM/Cash Withdrawals
X3687,4412,Retail Trade,Capital One - Bank,#1356 Customer withdrawal,debit,5819.82,ATM/CASH WITHDRAWALS,ATM/Cash Withdrawals
X3688,4412,Retail Trade,Capital One - Bank,Cash deposit limit exceeded,debit,60,,Deposits
X3689,4412,Retail Trade,Capital One - Bank,ACH Withdrawal ITRIA VENTURES L ATLANTIS COLUMBUS STATION COLUMBUS STATIO,debit,500,LOANS,Transfers
X3690,4412,Retail Trade,Capital One - Bank,ACH Withdrawal PAYX-PIA-WC WC-PREMIUM COLUMBUS STATION LLC ...xxx9982,debit,298.62,INSURANCE,Transfers
X3691,4412,Retail Trade,Capital One - Bank,Online banking xfer withdrawal TO ...5640,debit,40,TRANSFERS,Transfers
X3692,4412,Retail Trade,Capital One - Bank,Online banking xfer deposit FROM ...8726,credit,40,TRANSFERS,Transfers
X3693,4412,Retail Trade,Capital One - Bank,ACH deposit MERCHANT BANKCD DEPOSIT COLUMBUS STATION LLC ...xx3888,credit,164.52,DEPOSITS,Deposits
X3694,4412,Retail Trade,Capital One - Bank,Customer Deposit,credit,10862,DEPOSITS,Deposits
X3695,4412,Retail Trade,Capital One - Bank,ACH deposit MERCHANT BANKCD DEPOSIT COLUMBUS STATION LLC ...xx3888,credit,578.83,DEPOSITS,Deposits
X3696,4412,Retail Trade,Capital One - Bank,ACH withdrawal NYS LOTTERY NYSL COLUMBUS STATION LLC xxx3553,debit,16306.49,ATM/CASH WITHDRAWALS,Transfers
X3697,4412,Retail Trade,Capital One - Bank,ACH deposit LORILLARD TOBAC VENDOR PAY COLUMBUS STATION LLC ...9223,credit,539.8,DEPOSITS,Hobbies
X3698,4412,Retail Trade,Capital One - Bank,Customer Deposit,credit,5265,DEPOSITS,Deposits
X3699,4412,Retail Trade,Capital One - Bank,"Overdraft charge DR AMT 16,xx6.49 ...0000",debit,35,OD FEE,Service Charges/Fees
X3700,4412,Retail Trade,Capital One - Bank,ACH deposit MERCHANT BANKCD DEPOSIT COLUMBUS STATION LLC ...xx3888,credit,650.38,DEPOSITS,Deposits
X3701,4412,Retail Trade,Capital One - Bank,Online banking xfer deposit FROM ...5640,credit,7000,TRANSFERS,Transfers
X3702,4412,Retail Trade,Capital One - Bank,Online banking xfer withdrawal TO ...8726,debit,7000,TRANSFERS,Transfers
X3703,4412,Retail Trade,Capital One - Bank,ACH deposit MERCHANT BANKCD DEPOSIT COLUMBUS STATION LLC ...xx3888,credit,660.67,DEPOSITS,Deposits
X3704,4412,Retail Trade,Capital One - Bank,Customer Deposit,credit,17540,DEPOSITS,Deposits
X3705,4412,Retail Trade,Capital One - Bank,ACH Withdrawal MERCHANT BANKCD INTERCHNG COLUMBUS STATION LLC ...xx3888,debit,400.99,SERVICE CHARGES/FEES,Transfers
X3706,4412,Retail Trade,Capital One - Bank,ACH Withdrawal Apache Oil Compa APACHE Columbus Service 0524,debit,10036.42,AUTOMOTIVE EXPENSES,Transfers
X3707,4412,Retail Trade,Capital One - Bank,ACH deposit MERCHANT BANKCD DEPOSIT COLUMBUS STATION LLC ...xx3888,credit,797.1,DEPOSITS,Deposits
X3708,4412,Retail Trade,Capital One - Bank,ACH deposit MERCHANT BANKCD DEPOSIT COLUMBUS STATION LLC ...xx3888,credit,718.12,DEPOSITS,Deposits
X3709,4412,Retail Trade,Capital One - Bank,ACH Withdrawal MERCHANT BANKCD FEE COLUMBUS STATION LLC ...xx3888,debit,53.53,SERVICE CHARGES/FEES,Transfers
X3710,4412,Retail Trade,Capital One - Bank,#1357 Customer withdrawal,debit,1452.75,ATM/CASH WITHDRAWALS,ATM/Cash Withdrawals
X3711,4412,Retail Trade,Capital One - Bank,ACH Withdrawal MERCHANT BANKCD DISCOUNT COLUMBUS STATION LLC ...xx3888,debit,76.93,ATM/CASH WITHDRAWALS,Transfers
X3712,4412,Retail Trade,Capital One - Bank,Online banking xfer withdrawal TO ...5691,debit,1500,TRANSFERS,Transfers
X3713,4412,Retail Trade,Capital One - Bank,Online banking xfer deposit FROM ...8726,credit,1000,TRANSFERS,Transfers
X3714,4412,Retail Trade,Capital One - Bank,ACH deposit MERCHANT BANKCD DEPOSIT COLUMBUS STATION LLC ...xx3888,credit,1196.27,DEPOSITS,Deposits
X3715,4412,Retail Trade,Capital One - Bank,Online banking xfer deposit FROM ...8726,credit,1500,TRANSFERS,Transfers
X3716,4412,Retail Trade,Capital One - Bank,Online banking xfer withdrawal TO ...5640,debit,1000,TRANSFERS,Transfers
X3717,4412,Retail Trade,Capital One - Bank,Online banking xfer deposit FROM ...8726,credit,4000,TRANSFERS,Transfers
X3718,4412,Retail Trade,Capital One - Bank,Online banking xfer withdrawal TO ...5683,debit,4000,TRANSFERS,Transfers
X3719,4412,Retail Trade,Capital One - Bank,ACH Withdrawal ITRIA VENTURES L COLUMBUS COLUMBUS STATION COLUMBUS STATIO,debit,2118.06,LOANS,Transfers
X3720,4412,Retail Trade,Capital One - Bank,ACH deposit MERCHANT BANKCD DEPOSIT COLUMBUS STATION LLC ...xx3888,credit,229.97,DEPOSITS,Deposits
X3721,4412,Retail Trade,Capital One - Bank,Online banking xfer deposit FROM ...5683,credit,3997,TRANSFERS,Transfers
X3722,4412,Retail Trade,Capital One - Bank,Online banking xfer withdrawal TO ...5691,debit,3997,TRANSFERS,Transfers
X3723,4412,Retail Trade,Capital One - Bank,Customer Deposit,credit,13576.38,DEPOSITS,Deposits
X3724,4412,Retail Trade,Capital One - Bank,ACH Withdrawal NYS LOTTERY NYSL COLUMBUS STATION LLC xxx3553,debit,18208.61,ATM/CASH WITHDRAWALS,Transfers
X3725,4412,Retail Trade,Capital One - Bank,Customer Deposit,credit,600,DEPOSITS,Deposits
X3726,4412,Retail Trade,Capital One - Bank,ACH deposit MERCHANT BANKCD DEPOSIT COLUMBUS STATION LLC ...xx3888,credit,497.35,DEPOSITS,Deposits
X3727,4412,Retail Trade,Capital One - Bank,ACH deposit LORILLARD TOBAC VENDOR PAY COLUMBUS STATION LLC ...5233,credit,180,DEPOSITS,Hobbies
X3728,4412,Retail Trade,Capital One - Bank,ACH Withdrawal PAYCHEX EIB INVOICE COLUMBUS STATION LLC X...1741,debit,98.78,PAYCHECKS/SALARY,Paychecks/Salary
X3729,4412,Retail Trade,Capital One - Bank,ACH deposit MERCHANT BANKCD DEPOSIT COLUMBUS STATION LLC ...xx3888,credit,986.79,DEPOSITS,Deposits
X3730,4412,Retail Trade,Capital One - Bank,#1367 Customer withdrawal,debit,493.42,ATM/CASH WITHDRAWALS,ATM/Cash Withdrawals
X3731,4412,Retail Trade,Capital One - Bank,#1359 Customer withdrawal,debit,677,ATM/CASH WITHDRAWALS,ATM/Cash Withdrawals
X3732,4412,Retail Trade,Capital One - Bank,ACH Withdrawal AMEX EPayment ACH PMT FAYAZ KHAN M6732,debit,1500,CREDIT CARD PAYMENTS,Credit Card Payments
X3733,4412,Retail Trade,Capital One - Bank,Customer Deposit,credit,19532.81,DEPOSITS,Deposits
X3734,4412,Retail Trade,Capital One - Bank,ACH deposit MERCHANT BANKCD DEPOSIT COLUMBUS STATION LLC ...xx3888,credit,270.22,DEPOSITS,Deposits
X3735,4412,Retail Trade,Capital One - Bank,ACH Withdrawal T.M.C.C LOAN PMT COLUMBUS STATIO ...0001,debit,778.36,LOANS,Loans
X3736,4412,Retail Trade,Capital One - Bank,ACH deposit MERCHANT BANKCD DEPOSIT COLUMBUS STATION LLC ...xx3888,credit,352.56,DEPOSITS,Deposits
X3737,4412,Retail Trade,Capital One - Bank,ACH deposit MERCHANT BANKCD DEPOSIT COLUMBUS STATION LLC ...xx3888,credit,296.47,DEPOSITS,Deposits
X3738,4412,Retail Trade,Capital One - Bank,#1360 Customer withdrawal,debit,397.53,ATM/CASH WITHDRAWALS,ATM/Cash Withdrawals
X3739,4412,Retail Trade,Capital One - Bank,#1329 Customer withdrawal,debit,334.13,ATM/CASH WITHDRAWALS,ATM/Cash Withdrawals
X3740,4412,Retail Trade,Capital One - Bank,#1370 Customer withdrawal,debit,1199,ATM/CASH WITHDRAWALS,ATM/Cash Withdrawals
X3741,4412,Retail Trade,Capital One - Bank,#1363 Customer withdrawal,debit,790.55,ATM/CASH WITHDRAWALS,ATM/Cash Withdrawals
X3742,4412,Retail Trade,Capital One - Bank,Customer Deposit,credit,2000,DEPOSITS,Deposits
X3743,4412,Retail Trade,Capital One - Bank,Online banking xfer deposit FROM ...5640,credit,3000,TRANSFERS,Transfers
X3744,4412,Retail Trade,Capital One - Bank,Customer Deposit,credit,17740,DEPOSITS,Deposits
X3745,4412,Retail Trade,Capital One - Bank,Online banking xfer withdrawal TO ...5683,debit,3000,TRANSFERS,Transfers
X3746,4412,Retail Trade,Capital One - Bank,Overdraft charge DR AMT xx4.13 ...1538,debit,35,OD FEE,Service Charges/Fees
X3747,4412,Retail Trade,Capital One - Bank,Online banking xfer withdrawal TO ...5683,debit,3700,TRANSFERS,Transfers
X3748,4412,Retail Trade,Capital One - Bank,Online banking xfer deposit FROM ...5691,credit,3700,TRANSFERS,Transfers
X3749,4412,Retail Trade,Capital One - Bank,Overdraft charge DR AMT xx0.55 ...2662,debit,35,OD FEE,Service Charges/Fees
X3750,4412,Retail Trade,Capital One - Bank,ACH Withdrawal ITRIA VENTURES L COLUMBUS COLUMBUS STATION COLUMBUS STATIO,debit,2118.06,LOANS,Transfers
X3751,4412,Retail Trade,Capital One - Bank,Overdraft charge DR AMT xx7.53 ...0630,debit,35,OD FEE,Service Charges/Fees
X3752,4412,Retail Trade,Capital One - Bank,Customer Deposit,credit,3396,DEPOSITS,Deposits
X3753,4412,Retail Trade,Capital One - Bank,ACH Withdrawal NYS LOTTERY NYSL COLUMBUS STATION LLC xxx3553,debit,33592.41,ATM/CASH WITHDRAWALS,Transfers
X3754,4412,Retail Trade,Capital One - Bank,ACH deposit MERCHANT BANKCD DEPOSIT COLUMBUS STATION LLC ...xx3888,credit,2153.23,DEPOSITS,Deposits
X3755,4412,Retail Trade,Capital One - Bank,Online banking xfer deposit FROM ...5683,credit,1500,TRANSFERS,Transfers
X3756,4412,Retail Trade,Capital One - Bank,ACH deposit MERCHANT BANKCD DEPOSIT COLUMBUS STATION LLC ...xx3888,credit,445.46,DEPOSITS,Deposits
X3757,4412,Retail Trade,Capital One - Bank,Customer Deposit,credit,3066,DEPOSITS,Deposits
X3758,4412,Retail Trade,Capital One - Bank,Online banking xfer withdrawal TO ...5640,debit,1500,TRANSFERS,Transfers
X3759,4412,Retail Trade,Capital One - Bank,ACH Withdrawal Apache Oil Compa APACHE Columbus Service 0524,debit,5078.53,AUTOMOTIVE EXPENSES,Transfers
X3760,4412,Retail Trade,Capital One - Bank,ACH deposit MERCHANT BANKCD DEPOSIT COLUMBUS STATION LLC ...xx3888,credit,271.31,DEPOSITS,Deposits
X3761,4412,Retail Trade,Capital One - Bank,#1372 Customer withdrawal,debit,885,ATM/CASH WITHDRAWALS,ATM/Cash Withdrawals
X3762,4412,Retail Trade,Capital One - Bank,ACH deposit MERCHANT BANKCD DEPOSIT COLUMBUS STATION LLC ...xx3888,credit,860.94,DEPOSITS,Deposits
X3763,4412,Retail Trade,Capital One - Bank,Customer Deposit,credit,19643,DEPOSITS,Deposits
X3764,4412,Retail Trade,Capital One - Bank,ACH deposit MERCHANT BANKCD DEPOSIT COLUMBUS STATION LLC ...xx3888,credit,916.34,DEPOSITS,Deposits
X3765,4412,Retail Trade,Capital One - Bank,Online banking xfer withdrawal TO ...5683,debit,15000,TRANSFERS,Transfers
X3766,4412,Retail Trade,Capital One - Bank,ACH deposit MERCHANT BANKCD DEPOSIT COLUMBUS STATION LLC ...xx3888,credit,618.66,DEPOSITS,Deposits
X3767,4412,Retail Trade,Capital One - Bank,Customer Deposit,credit,21090,DEPOSITS,Deposits
X3768,4412,Retail Trade,Capital One - Bank,Online banking xfer deposit FROM ...5691,credit,6000,TRANSFERS,Transfers
X3769,4412,Retail Trade,Capital One - Bank,Online banking xfer withdrawal TO ...5683,debit,5000,TRANSFERS,Transfers
X3770,4412,Retail Trade,Capital One - Bank,Online banking xfer deposit FROM ...5691,credit,15000,TRANSFERS,Transfers
X3771,4412,Retail Trade,Capital One - Bank,Online banking xfer withdrawal TO ...5683,debit,6000,TRANSFERS,Transfers
X3772,4412,Retail Trade,Capital One - Bank,Online banking xfer deposit FROM ...5691,credit,5000,TRANSFERS,Transfers
X3773,4412,Retail Trade,Capital One - Bank,#1364 Customer withdrawal,debit,758.97,ATM/CASH WITHDRAWALS,ATM/Cash Withdrawals
X3774,4412,Retail Trade,Capital One - Bank,#1361 Customer withdrawal,debit,1065.68,ATM/CASH WITHDRAWALS,ATM/Cash Withdrawals
X3775,4412,Retail Trade,Capital One - Bank,#1374 Customer withdrawal,debit,580,ATM/CASH WITHDRAWALS,ATM/Cash Withdrawals
X3776,4412,Retail Trade,Capital One - Bank,ACH deposit PAYCHEX TPS TAXES COLUMBUS STATION LLC ...8238X,credit,65.32,TAXES,Paychecks/Salary
X3777,4412,Retail Trade,Capital One - Bank,#1376 Customer withdrawal,debit,5000,ATM/CASH WITHDRAWALS,ATM/Cash Withdrawals
X3778,4412,Retail Trade,Capital One - Bank,Online banking xfer deposit FROM ...5691,credit,1000,TRANSFERS,Transfers
X3779,4412,Retail Trade,Capital One - Bank,ACH Withdrawal ITRIA VENTURES L COLUMBUS COLUMBUS STATION COLUMBUS STATIO,debit,2118.06,LOANS,Transfers
X3780,4412,Retail Trade,Capital One - Bank,Online banking xfer withdrawal TO ...5640,debit,1000,TRANSFERS,Transfers
X3781,4412,Retail Trade,Capital One - Bank,ACH Withdrawal Apache Oil Compa APACHE Columbus Service 0524,debit,1009.36,AUTOMOTIVE EXPENSES,Transfers
